date,window,pm25,pm10,location_id,location_name,pm25_category,pm10_category
2021-12-03,Window 1 (Jul 2021 - Oct 2022),,131.97674418604652,5662,Nehru Nagar,,Moderate
2021-12-04,Window 1 (Jul 2021 - Oct 2022),,168.4787234042553,5662,Nehru Nagar,,Moderate
2021-12-05,Window 1 (Jul 2021 - Oct 2022),,162.95833333333334,5662,Nehru Nagar,,Moderate
2021-12-06,Window 1 (Jul 2021 - Oct 2022),,130.3125,5662,Nehru Nagar,,Moderate
2021-12-07,Window 1 (Jul 2021 - Oct 2022),,82.73333333333333,5662,Nehru Nagar,,Satisfactory
2021-12-08,Window 1 (Jul 2021 - Oct 2022),,229.22340425531914,5662,Nehru Nagar,,Moderate
2021-12-09,Window 1 (Jul 2021 - Oct 2022),,188.2127659574468,5662,Nehru Nagar,,Moderate
2021-12-10,Window 1 (Jul 2021 - Oct 2022),,189.875,5662,Nehru Nagar,,Moderate
2021-12-11,Window 1 (Jul 2021 - Oct 2022),,200.13829787234042,5662,Nehru Nagar,,Moderate
2021-12-12,Window 1 (Jul 2021 - Oct 2022),,255.67391304347825,5662,Nehru Nagar,,Poor
2021-12-13,Window 1 (Jul 2021 - Oct 2022),,364.0625,5662,Nehru Nagar,,Very Poor
2021-12-14,Window 1 (Jul 2021 - Oct 2022),,225.16666666666666,5662,Nehru Nagar,,Moderate
2021-12-15,Window 1 (Jul 2021 - Oct 2022),,227.78571428571428,5662,Nehru Nagar,,Moderate
2021-12-16,Window 1 (Jul 2021 - Oct 2022),,196.875,5662,Nehru Nagar,,Moderate
2021-12-17,Window 1 (Jul 2021 - Oct 2022),,140.54444444444445,5662,Nehru Nagar,,Moderate
2021-12-18,Window 1 (Jul 2021 - Oct 2022),,163.36363636363637,5662,Nehru Nagar,,Moderate
2021-12-19,Window 1 (Jul 2021 - Oct 2022),,192.77083333333334,5662,Nehru Nagar,,Moderate
2021-12-20,Window 1 (Jul 2021 - Oct 2022),,228.0,5662,Nehru Nagar,,Moderate
2021-12-22,Window 1 (Jul 2021 - Oct 2022),,466.5,5662,Nehru Nagar,,Severe
2021-12-23,Window 1 (Jul 2021 - Oct 2022),,332.5882352941176,5662,Nehru Nagar,,Poor
2021-12-24,Window 1 (Jul 2021 - Oct 2022),,134.54545454545453,5662,Nehru Nagar,,Moderate
2021-12-25,Window 1 (Jul 2021 - Oct 2022),,180.875,5662,Nehru Nagar,,Moderate
2021-12-26,Window 1 (Jul 2021 - Oct 2022),,157.8181818181818,5662,Nehru Nagar,,Moderate
2021-12-27,Window 1 (Jul 2021 - Oct 2022),,132.53333333333333,5662,Nehru Nagar,,Moderate
2021-12-29,Window 1 (Jul 2021 - Oct 2022),,63.0,5662,Nehru Nagar,,Satisfactory
2021-12-30,Window 1 (Jul 2021 - Oct 2022),,64.5,5662,Nehru Nagar,,Satisfactory
2021-12-31,Window 1 (Jul 2021 - Oct 2022),,153.0,5662,Nehru Nagar,,Moderate
2022-01-01,Window 1 (Jul 2021 - Oct 2022),,261.0,5662,Nehru Nagar,,Poor
2022-01-02,Window 1 (Jul 2021 - Oct 2022),,199.4,5662,Nehru Nagar,,Moderate
2022-01-03,Window 1 (Jul 2021 - Oct 2022),,205.3846153846154,5662,Nehru Nagar,,Moderate
2022-01-04,Window 1 (Jul 2021 - Oct 2022),,218.4,5662,Nehru Nagar,,Moderate
2022-01-05,Window 1 (Jul 2021 - Oct 2022),,140.29545454545453,5662,Nehru Nagar,,Moderate
2022-01-06,Window 1 (Jul 2021 - Oct 2022),,86.06666666666666,5662,Nehru Nagar,,Satisfactory
2022-01-07,Window 1 (Jul 2021 - Oct 2022),,85.97297297297297,5662,Nehru Nagar,,Satisfactory
2022-01-08,Window 1 (Jul 2021 - Oct 2022),,53.21621621621622,5662,Nehru Nagar,,Satisfactory
2022-01-09,Window 1 (Jul 2021 - Oct 2022),,79.33333333333333,5662,Nehru Nagar,,Satisfactory
2022-01-10,Window 1 (Jul 2021 - Oct 2022),,77.58823529411765,5662,Nehru Nagar,,Satisfactory
2022-01-11,Window 1 (Jul 2021 - Oct 2022),,140.32258064516128,5662,Nehru Nagar,,Moderate
2022-01-12,Window 1 (Jul 2021 - Oct 2022),,139.40740740740742,5662,Nehru Nagar,,Moderate
2022-01-13,Window 1 (Jul 2021 - Oct 2022),,178.05263157894737,5662,Nehru Nagar,,Moderate
2022-01-14,Window 1 (Jul 2021 - Oct 2022),,137.9375,5662,Nehru Nagar,,Moderate
2022-01-15,Window 1 (Jul 2021 - Oct 2022),,154.6904761904762,5662,Nehru Nagar,,Moderate
2022-01-16,Window 1 (Jul 2021 - Oct 2022),,156.4875,5662,Nehru Nagar,,Moderate
2022-01-17,Window 1 (Jul 2021 - Oct 2022),,147.67741935483872,5662,Nehru Nagar,,Moderate
2022-01-18,Window 1 (Jul 2021 - Oct 2022),,137.0,5662,Nehru Nagar,,Moderate
2022-01-19,Window 1 (Jul 2021 - Oct 2022),,112.33333333333333,5662,Nehru Nagar,,Moderate
2022-01-20,Window 1 (Jul 2021 - Oct 2022),,335.0,5662,Nehru Nagar,,Poor
2022-01-21,Window 1 (Jul 2021 - Oct 2022),,223.2,5662,Nehru Nagar,,Moderate
2022-01-22,Window 1 (Jul 2021 - Oct 2022),,150.14285714285714,5662,Nehru Nagar,,Moderate
2022-01-23,Window 1 (Jul 2021 - Oct 2022),,98.0,5662,Nehru Nagar,,Satisfactory
2022-01-24,Window 1 (Jul 2021 - Oct 2022),,117.0,5662,Nehru Nagar,,Moderate
2022-01-25,Window 1 (Jul 2021 - Oct 2022),,214.0,5662,Nehru Nagar,,Moderate
2022-01-26,Window 1 (Jul 2021 - Oct 2022),,233.25,5662,Nehru Nagar,,Moderate
2022-01-28,Window 1 (Jul 2021 - Oct 2022),,171.8,5662,Nehru Nagar,,Moderate
2022-01-29,Window 1 (Jul 2021 - Oct 2022),,228.68421052631578,5662,Nehru Nagar,,Moderate
2022-01-30,Window 1 (Jul 2021 - Oct 2022),,214.05263157894737,5662,Nehru Nagar,,Moderate
2022-01-31,Window 1 (Jul 2021 - Oct 2022),,224.5,5662,Nehru Nagar,,Moderate
2022-02-01,Window 1 (Jul 2021 - Oct 2022),,135.31578947368422,5662,Nehru Nagar,,Moderate
2022-02-02,Window 1 (Jul 2021 - Oct 2022),,146.0,5662,Nehru Nagar,,Moderate
2022-02-03,Window 1 (Jul 2021 - Oct 2022),,118.11764705882354,5662,Nehru Nagar,,Moderate
2022-02-04,Window 1 (Jul 2021 - Oct 2022),,84.23076923076923,5662,Nehru Nagar,,Satisfactory
2022-02-05,Window 1 (Jul 2021 - Oct 2022),,106.6875,5662,Nehru Nagar,,Moderate
2022-02-06,Window 1 (Jul 2021 - Oct 2022),,68.75,5662,Nehru Nagar,,Satisfactory
2022-03-24,Window 1 (Jul 2021 - Oct 2022),,113.5,5662,Nehru Nagar,,Moderate
2022-03-25,Window 1 (Jul 2021 - Oct 2022),,98.41666666666667,5662,Nehru Nagar,,Satisfactory
2022-03-26,Window 1 (Jul 2021 - Oct 2022),,103.6086956521739,5662,Nehru Nagar,,Moderate
2022-03-27,Window 1 (Jul 2021 - Oct 2022),,140.54166666666666,5662,Nehru Nagar,,Moderate
2022-03-29,Window 1 (Jul 2021 - Oct 2022),,138.2127659574468,5662,Nehru Nagar,,Moderate
2022-03-30,Window 1 (Jul 2021 - Oct 2022),,132.08695652173913,5662,Nehru Nagar,,Moderate
2022-03-31,Window 1 (Jul 2021 - Oct 2022),,139.04166666666666,5662,Nehru Nagar,,Moderate
2022-04-01,Window 1 (Jul 2021 - Oct 2022),,111.36363636363636,5662,Nehru Nagar,,Moderate
2022-04-02,Window 1 (Jul 2021 - Oct 2022),,154.70833333333334,5662,Nehru Nagar,,Moderate
2022-04-03,Window 1 (Jul 2021 - Oct 2022),,241.16666666666666,5662,Nehru Nagar,,Moderate
2022-04-04,Window 1 (Jul 2021 - Oct 2022),,181.41666666666666,5662,Nehru Nagar,,Moderate
2022-04-05,Window 1 (Jul 2021 - Oct 2022),,125.5,5662,Nehru Nagar,,Moderate
2022-04-06,Window 1 (Jul 2021 - Oct 2022),,97.04166666666667,5662,Nehru Nagar,,Satisfactory
2022-04-07,Window 1 (Jul 2021 - Oct 2022),,128.0,5662,Nehru Nagar,,Moderate
2022-04-08,Window 1 (Jul 2021 - Oct 2022),,109.0,5662,Nehru Nagar,,Moderate
2022-04-09,Window 1 (Jul 2021 - Oct 2022),,161.58333333333334,5662,Nehru Nagar,,Moderate
2022-04-10,Window 1 (Jul 2021 - Oct 2022),,120.04166666666667,5662,Nehru Nagar,,Moderate
2022-04-11,Window 1 (Jul 2021 - Oct 2022),,134.25,5662,Nehru Nagar,,Moderate
2022-04-12,Window 1 (Jul 2021 - Oct 2022),,118.46666666666667,5662,Nehru Nagar,,Moderate
2022-04-13,Window 1 (Jul 2021 - Oct 2022),,106.23809523809524,5662,Nehru Nagar,,Moderate
2022-04-14,Window 1 (Jul 2021 - Oct 2022),,160.45833333333334,5662,Nehru Nagar,,Moderate
2022-04-15,Window 1 (Jul 2021 - Oct 2022),,117.33333333333333,5662,Nehru Nagar,,Moderate
2022-04-16,Window 1 (Jul 2021 - Oct 2022),,125.08333333333333,5662,Nehru Nagar,,Moderate
2022-04-17,Window 1 (Jul 2021 - Oct 2022),,113.5,5662,Nehru Nagar,,Moderate
2022-04-18,Window 1 (Jul 2021 - Oct 2022),,117.41666666666667,5662,Nehru Nagar,,Moderate
2022-04-19,Window 1 (Jul 2021 - Oct 2022),,140.66666666666666,5662,Nehru Nagar,,Moderate
2022-04-20,Window 1 (Jul 2021 - Oct 2022),,126.79166666666667,5662,Nehru Nagar,,Moderate
2022-04-21,Window 1 (Jul 2021 - Oct 2022),,128.29166666666666,5662,Nehru Nagar,,Moderate
2022-04-22,Window 1 (Jul 2021 - Oct 2022),,119.22727272727273,5662,Nehru Nagar,,Moderate
2022-04-23,Window 1 (Jul 2021 - Oct 2022),,115.58333333333333,5662,Nehru Nagar,,Moderate
2022-04-24,Window 1 (Jul 2021 - Oct 2022),,178.04166666666666,5662,Nehru Nagar,,Moderate
2022-04-25,Window 1 (Jul 2021 - Oct 2022),,164.33333333333334,5662,Nehru Nagar,,Moderate
2022-04-26,Window 1 (Jul 2021 - Oct 2022),,181.75,5662,Nehru Nagar,,Moderate
2022-04-28,Window 1 (Jul 2021 - Oct 2022),,129.20833333333334,5662,Nehru Nagar,,Moderate
2022-04-29,Window 1 (Jul 2021 - Oct 2022),,121.33333333333333,5662,Nehru Nagar,,Moderate
2022-04-30,Window 1 (Jul 2021 - Oct 2022),,132.08695652173913,5662,Nehru Nagar,,Moderate
2022-05-01,Window 1 (Jul 2021 - Oct 2022),,123.04166666666667,5662,Nehru Nagar,,Moderate
2022-05-02,Window 1 (Jul 2021 - Oct 2022),,76.5,5662,Nehru Nagar,,Satisfactory
2022-05-04,Window 1 (Jul 2021 - Oct 2022),,132.61111111111111,5662,Nehru Nagar,,Moderate
2022-05-05,Window 1 (Jul 2021 - Oct 2022),,72.5,5662,Nehru Nagar,,Satisfactory
2022-05-06,Window 1 (Jul 2021 - Oct 2022),,118.91666666666667,5662,Nehru Nagar,,Moderate
2022-05-07,Window 1 (Jul 2021 - Oct 2022),,115.0,5662,Nehru Nagar,,Moderate
2022-05-08,Window 1 (Jul 2021 - Oct 2022),,85.75,5662,Nehru Nagar,,Satisfactory
2022-05-09,Window 1 (Jul 2021 - Oct 2022),,212.47826086956522,5662,Nehru Nagar,,Moderate
2022-05-10,Window 1 (Jul 2021 - Oct 2022),,80.33333333333333,5662,Nehru Nagar,,Satisfactory
2022-05-11,Window 1 (Jul 2021 - Oct 2022),,75.17647058823529,5662,Nehru Nagar,,Satisfactory
2022-05-12,Window 1 (Jul 2021 - Oct 2022),,83.78260869565217,5662,Nehru Nagar,,Satisfactory
2022-05-13,Window 1 (Jul 2021 - Oct 2022),,127.78260869565217,5662,Nehru Nagar,,Moderate
2022-05-14,Window 1 (Jul 2021 - Oct 2022),,136.29166666666666,5662,Nehru Nagar,,Moderate
2022-05-15,Window 1 (Jul 2021 - Oct 2022),,126.86363636363636,5662,Nehru Nagar,,Moderate
2022-05-16,Window 1 (Jul 2021 - Oct 2022),,192.65,5662,Nehru Nagar,,Moderate
2022-05-17,Window 1 (Jul 2021 - Oct 2022),,135.72727272727272,5662,Nehru Nagar,,Moderate
2022-05-18,Window 1 (Jul 2021 - Oct 2022),,147.85,5662,Nehru Nagar,,Moderate
2022-05-19,Window 1 (Jul 2021 - Oct 2022),,132.14893617021278,5662,Nehru Nagar,,Moderate
2022-05-20,Window 1 (Jul 2021 - Oct 2022),,140.17391304347825,5662,Nehru Nagar,,Moderate
2022-05-21,Window 1 (Jul 2021 - Oct 2022),,91.4,5662,Nehru Nagar,,Satisfactory
2022-05-22,Window 1 (Jul 2021 - Oct 2022),,73.38095238095238,5662,Nehru Nagar,,Satisfactory
2022-05-23,Window 1 (Jul 2021 - Oct 2022),,74.15,5662,Nehru Nagar,,Satisfactory
2022-05-24,Window 1 (Jul 2021 - Oct 2022),,60.523809523809526,5662,Nehru Nagar,,Satisfactory
2022-05-25,Window 1 (Jul 2021 - Oct 2022),,129.38095238095238,5662,Nehru Nagar,,Moderate
2022-05-26,Window 1 (Jul 2021 - Oct 2022),,184.66666666666666,5662,Nehru Nagar,,Moderate
2022-05-28,Window 1 (Jul 2021 - Oct 2022),,78.76923076923077,5662,Nehru Nagar,,Satisfactory
2022-05-29,Window 1 (Jul 2021 - Oct 2022),,74.07692307692308,5662,Nehru Nagar,,Satisfactory
2022-05-30,Window 1 (Jul 2021 - Oct 2022),,126.1304347826087,5662,Nehru Nagar,,Moderate
2022-05-31,Window 1 (Jul 2021 - Oct 2022),,183.33333333333334,5662,Nehru Nagar,,Moderate
2022-06-01,Window 1 (Jul 2021 - Oct 2022),,159.27659574468086,5662,Nehru Nagar,,Moderate
2022-06-02,Window 1 (Jul 2021 - Oct 2022),,172.125,5662,Nehru Nagar,,Moderate
2022-06-03,Window 1 (Jul 2021 - Oct 2022),,127.5,5662,Nehru Nagar,,Moderate
2022-06-04,Window 1 (Jul 2021 - Oct 2022),,109.07142857142857,5662,Nehru Nagar,,Moderate
2022-06-05,Window 1 (Jul 2021 - Oct 2022),,108.45,5662,Nehru Nagar,,Moderate
2022-06-06,Window 1 (Jul 2021 - Oct 2022),,114.5,5662,Nehru Nagar,,Moderate
2022-06-07,Window 1 (Jul 2021 - Oct 2022),,131.29166666666666,5662,Nehru Nagar,,Moderate
2022-06-08,Window 1 (Jul 2021 - Oct 2022),,240.08695652173913,5662,Nehru Nagar,,Moderate
2022-06-09,Window 1 (Jul 2021 - Oct 2022),,146.45833333333334,5662,Nehru Nagar,,Moderate
2022-06-10,Window 1 (Jul 2021 - Oct 2022),,136.3953488372093,5662,Nehru Nagar,,Moderate
2022-06-11,Window 1 (Jul 2021 - Oct 2022),,146.52380952380952,5662,Nehru Nagar,,Moderate
2022-06-12,Window 1 (Jul 2021 - Oct 2022),,103.68181818181819,5662,Nehru Nagar,,Moderate
2022-06-13,Window 1 (Jul 2021 - Oct 2022),,97.5909090909091,5662,Nehru Nagar,,Satisfactory
2022-06-14,Window 1 (Jul 2021 - Oct 2022),,90.78571428571429,5662,Nehru Nagar,,Satisfactory
2022-06-15,Window 1 (Jul 2021 - Oct 2022),,75.38095238095238,5662,Nehru Nagar,,Satisfactory
2022-06-16,Window 1 (Jul 2021 - Oct 2022),,70.04166666666667,5662,Nehru Nagar,,Satisfactory
2022-06-17,Window 1 (Jul 2021 - Oct 2022),,80.23404255319149,5662,Nehru Nagar,,Satisfactory
2022-06-18,Window 1 (Jul 2021 - Oct 2022),,74.29166666666667,5662,Nehru Nagar,,Satisfactory
2022-06-19,Window 1 (Jul 2021 - Oct 2022),,45.4,5662,Nehru Nagar,,Good
2022-06-20,Window 1 (Jul 2021 - Oct 2022),,45.24,5662,Nehru Nagar,,Good
2022-06-21,Window 1 (Jul 2021 - Oct 2022),,82.90697674418605,5662,Nehru Nagar,,Satisfactory
2022-06-22,Window 1 (Jul 2021 - Oct 2022),,70.41176470588235,5662,Nehru Nagar,,Satisfactory
2022-07-04,Window 1 (Jul 2021 - Oct 2022),,62.35294117647059,5662,Nehru Nagar,,Satisfactory
2022-07-05,Window 1 (Jul 2021 - Oct 2022),,78.86363636363636,5662,Nehru Nagar,,Satisfactory
2022-07-06,Window 1 (Jul 2021 - Oct 2022),,71.83333333333333,5662,Nehru Nagar,,Satisfactory
2022-07-07,Window 1 (Jul 2021 - Oct 2022),,56.57446808510638,5662,Nehru Nagar,,Satisfactory
2022-07-08,Window 1 (Jul 2021 - Oct 2022),,69.5,5662,Nehru Nagar,,Satisfactory
2022-07-09,Window 1 (Jul 2021 - Oct 2022),,68.41666666666667,5662,Nehru Nagar,,Satisfactory
2022-07-10,Window 1 (Jul 2021 - Oct 2022),,52.458333333333336,5662,Nehru Nagar,,Satisfactory
2022-07-11,Window 1 (Jul 2021 - Oct 2022),,67.3,5662,Nehru Nagar,,Satisfactory
2022-07-12,Window 1 (Jul 2021 - Oct 2022),,62.541666666666664,5662,Nehru Nagar,,Satisfactory
2022-07-13,Window 1 (Jul 2021 - Oct 2022),,64.57777777777778,5662,Nehru Nagar,,Satisfactory
2022-07-14,Window 1 (Jul 2021 - Oct 2022),,69.7560975609756,5662,Nehru Nagar,,Satisfactory
2022-07-15,Window 1 (Jul 2021 - Oct 2022),,49.608695652173914,5662,Nehru Nagar,,Good
2022-07-16,Window 1 (Jul 2021 - Oct 2022),,43.84090909090909,5662,Nehru Nagar,,Good
2022-07-17,Window 1 (Jul 2021 - Oct 2022),,53.276595744680854,5662,Nehru Nagar,,Satisfactory
2022-07-18,Window 1 (Jul 2021 - Oct 2022),,60.97872340425532,5662,Nehru Nagar,,Satisfactory
2022-07-19,Window 1 (Jul 2021 - Oct 2022),,73.20833333333333,5662,Nehru Nagar,,Satisfactory
2022-07-20,Window 1 (Jul 2021 - Oct 2022),,35.6,5662,Nehru Nagar,,Good
2022-07-21,Window 1 (Jul 2021 - Oct 2022),,28.195652173913043,5662,Nehru Nagar,,Good
2022-07-22,Window 1 (Jul 2021 - Oct 2022),,39.28260869565217,5662,Nehru Nagar,,Good
2022-07-23,Window 1 (Jul 2021 - Oct 2022),,40.60526315789474,5662,Nehru Nagar,,Good
2022-07-24,Window 1 (Jul 2021 - Oct 2022),,36.30769230769231,5662,Nehru Nagar,,Good
2022-07-25,Window 1 (Jul 2021 - Oct 2022),,32.973684210526315,5662,Nehru Nagar,,Good
2022-07-27,Window 1 (Jul 2021 - Oct 2022),,34.6,5662,Nehru Nagar,,Good
2022-07-28,Window 1 (Jul 2021 - Oct 2022),,38.041666666666664,5662,Nehru Nagar,,Good
2022-07-29,Window 1 (Jul 2021 - Oct 2022),,40.79545454545455,5662,Nehru Nagar,,Good
2022-07-30,Window 1 (Jul 2021 - Oct 2022),,39.391304347826086,5662,Nehru Nagar,,Good
2022-07-31,Window 1 (Jul 2021 - Oct 2022),,71.91489361702128,5662,Nehru Nagar,,Satisfactory
2022-08-01,Window 1 (Jul 2021 - Oct 2022),,67.86363636363636,5662,Nehru Nagar,,Satisfactory
2022-08-02,Window 1 (Jul 2021 - Oct 2022),,37.89473684210526,5662,Nehru Nagar,,Good
2022-08-03,Window 1 (Jul 2021 - Oct 2022),,28.09090909090909,5662,Nehru Nagar,,Good
2022-09-13,Window 1 (Jul 2021 - Oct 2022),,23.041666666666668,5662,Nehru Nagar,,Good
2022-09-14,Window 1 (Jul 2021 - Oct 2022),,13.69767441860465,5662,Nehru Nagar,,Good
2022-09-15,Window 1 (Jul 2021 - Oct 2022),,22.928571428571427,5662,Nehru Nagar,,Good
2022-09-16,Window 1 (Jul 2021 - Oct 2022),,49.61538461538461,5662,Nehru Nagar,,Good
2022-09-17,Window 1 (Jul 2021 - Oct 2022),,34.55882352941177,5662,Nehru Nagar,,Good
2022-09-18,Window 1 (Jul 2021 - Oct 2022),,35.0,5662,Nehru Nagar,,Good
2022-09-19,Window 1 (Jul 2021 - Oct 2022),,41.375,5662,Nehru Nagar,,Good
2022-09-20,Window 1 (Jul 2021 - Oct 2022),,34.4054054054054,5662,Nehru Nagar,,Good
2022-09-21,Window 1 (Jul 2021 - Oct 2022),,30.0,5662,Nehru Nagar,,Good
2022-09-22,Window 1 (Jul 2021 - Oct 2022),,41.0625,5662,Nehru Nagar,,Good
2022-09-23,Window 1 (Jul 2021 - Oct 2022),,39.333333333333336,5662,Nehru Nagar,,Good
2022-09-25,Window 1 (Jul 2021 - Oct 2022),,59.40909090909091,5662,Nehru Nagar,,Satisfactory
2022-09-26,Window 1 (Jul 2021 - Oct 2022),,56.27272727272727,5662,Nehru Nagar,,Satisfactory
2022-09-27,Window 1 (Jul 2021 - Oct 2022),,81.68181818181819,5662,Nehru Nagar,,Satisfactory
2022-09-28,Window 1 (Jul 2021 - Oct 2022),,129.85,5662,Nehru Nagar,,Moderate
2022-09-29,Window 1 (Jul 2021 - Oct 2022),,144.27272727272728,5662,Nehru Nagar,,Moderate
2022-09-30,Window 1 (Jul 2021 - Oct 2022),,122.0,5662,Nehru Nagar,,Moderate
2022-10-01,Window 1 (Jul 2021 - Oct 2022),,170.0,5662,Nehru Nagar,,Moderate
2022-10-02,Window 1 (Jul 2021 - Oct 2022),,163.11627906976744,5662,Nehru Nagar,,Moderate
2022-10-03,Window 1 (Jul 2021 - Oct 2022),,182.94444444444446,5662,Nehru Nagar,,Moderate
2022-10-04,Window 1 (Jul 2021 - Oct 2022),,57.2,5662,Nehru Nagar,,Satisfactory
2022-10-05,Window 1 (Jul 2021 - Oct 2022),,13.083333333333334,5662,Nehru Nagar,,Good
2022-10-06,Window 1 (Jul 2021 - Oct 2022),,19.285714285714285,5662,Nehru Nagar,,Good
2022-10-07,Window 1 (Jul 2021 - Oct 2022),,26.0,5662,Nehru Nagar,,Good
2022-10-08,Window 1 (Jul 2021 - Oct 2022),,30.125,5662,Nehru Nagar,,Good
2022-10-09,Window 1 (Jul 2021 - Oct 2022),,24.7,5662,Nehru Nagar,,Good
2022-10-10,Window 1 (Jul 2021 - Oct 2022),,19.38095238095238,5662,Nehru Nagar,,Good
2022-10-11,Window 1 (Jul 2021 - Oct 2022),,43.869565217391305,5662,Nehru Nagar,,Good
2022-10-12,Window 1 (Jul 2021 - Oct 2022),,61.46153846153846,5662,Nehru Nagar,,Satisfactory
2022-10-13,Window 1 (Jul 2021 - Oct 2022),,101.9047619047619,5662,Nehru Nagar,,Moderate
2022-10-14,Window 1 (Jul 2021 - Oct 2022),,154.14814814814815,5662,Nehru Nagar,,Moderate
2022-10-16,Window 1 (Jul 2021 - Oct 2022),,165.25,5662,Nehru Nagar,,Moderate
2025-02-18,Window 2 (Feb 2025 - present),42.1,62.7,5662,Nehru Nagar,Satisfactory,Satisfactory
2025-02-19,Window 2 (Feb 2025 - present),33.125,49.958333333333336,5662,Nehru Nagar,Satisfactory,Good
2025-02-20,Window 2 (Feb 2025 - present),42.862500000000004,64.38333333333334,5662,Nehru Nagar,Satisfactory,Satisfactory
2025-02-21,Window 2 (Feb 2025 - present),39.9375,59.99583333333334,5662,Nehru Nagar,Satisfactory,Satisfactory
2025-02-22,Window 2 (Feb 2025 - present),26.5625,39.770833333333336,5662,Nehru Nagar,Good,Good
2025-02-23,Window 2 (Feb 2025 - present),24.65416666666667,36.90833333333333,5662,Nehru Nagar,Good,Good
2025-02-24,Window 2 (Feb 2025 - present),25.9375,39.083333333333336,5662,Nehru Nagar,Good,Good
2025-02-25,Window 2 (Feb 2025 - present),45.89166666666667,68.99583333333334,5662,Nehru Nagar,Satisfactory,Satisfactory
2025-02-26,Window 2 (Feb 2025 - present),44.80833333333334,66.91666666666667,5662,Nehru Nagar,Satisfactory,Satisfactory
2025-02-27,Window 2 (Feb 2025 - present),30.925,46.59583333333333,5662,Nehru Nagar,Satisfactory,Good
2025-02-28,Window 2 (Feb 2025 - present),42.637499999999996,64.35833333333333,5662,Nehru Nagar,Satisfactory,Satisfactory
2025-03-01,Window 2 (Feb 2025 - present),35.770833333333336,53.75416666666666,5662,Nehru Nagar,Satisfactory,Satisfactory
2025-03-02,Window 2 (Feb 2025 - present),17.270833333333332,25.879166666666666,5662,Nehru Nagar,Good,Good
2025-03-03,Window 2 (Feb 2025 - present),19.5125,29.304166666666664,5662,Nehru Nagar,Good,Good
2025-03-04,Window 2 (Feb 2025 - present),14.055416666666666,21.116666666666667,5662,Nehru Nagar,Good,Good
2025-03-05,Window 2 (Feb 2025 - present),8.8475,13.254166666666668,5662,Nehru Nagar,Good,Good
2025-03-06,Window 2 (Feb 2025 - present),48.88333333333333,73.41666666666667,5662,Nehru Nagar,Satisfactory,Satisfactory
2025-03-07,Window 2 (Feb 2025 - present),45.645833333333336,68.39583333333333,5662,Nehru Nagar,Satisfactory,Satisfactory
2025-03-08,Window 2 (Feb 2025 - present),70.29130434782608,105.45652173913044,5662,Nehru Nagar,Moderate,Moderate
2025-03-09,Window 2 (Feb 2025 - present),82.04583333333333,123.03750000000001,5662,Nehru Nagar,Moderate,Moderate
2025-03-10,Window 2 (Feb 2025 - present),71.80833333333334,108.125,5662,Nehru Nagar,Moderate,Moderate
2025-03-11,Window 2 (Feb 2025 - present),64.90416666666667,97.44583333333333,5662,Nehru Nagar,Moderate,Satisfactory
2025-03-12,Window 2 (Feb 2025 - present),48.20416666666667,72.36666666666666,5662,Nehru Nagar,Satisfactory,Satisfactory
2025-03-13,Window 2 (Feb 2025 - present),72.72916666666667,109.1875,5662,Nehru Nagar,Moderate,Moderate
2025-03-14,Window 2 (Feb 2025 - present),50.104166666666664,75.02083333333333,5662,Nehru Nagar,Satisfactory,Satisfactory
2025-03-15,Window 2 (Feb 2025 - present),42.854166666666664,64.45416666666667,5662,Nehru Nagar,Satisfactory,Satisfactory
2025-03-16,Window 2 (Feb 2025 - present),27.758333333333336,41.574999999999996,5662,Nehru Nagar,Good,Good
2025-03-17,Window 2 (Feb 2025 - present),22.3875,33.625,5662,Nehru Nagar,Good,Good
2025-03-18,Window 2 (Feb 2025 - present),23.0,34.47083333333333,5662,Nehru Nagar,Good,Good
2025-03-19,Window 2 (Feb 2025 - present),32.1875,48.52916666666667,5662,Nehru Nagar,Satisfactory,Good
2025-03-20,Window 2 (Feb 2025 - present),41.78333333333333,62.68333333333334,5662,Nehru Nagar,Satisfactory,Satisfactory
2025-03-21,Window 2 (Feb 2025 - present),22.84583333333333,34.237500000000004,5662,Nehru Nagar,Good,Good
2025-03-22,Window 2 (Feb 2025 - present),21.59583333333333,32.550000000000004,5662,Nehru Nagar,Good,Good
2025-03-23,Window 2 (Feb 2025 - present),43.0,64.54166666666667,5662,Nehru Nagar,Satisfactory,Satisfactory
2025-03-24,Window 2 (Feb 2025 - present),52.23333333333333,78.25416666666666,5662,Nehru Nagar,Satisfactory,Satisfactory
2025-03-25,Window 2 (Feb 2025 - present),75.17916666666666,112.65833333333335,5662,Nehru Nagar,Moderate,Moderate
2025-03-26,Window 2 (Feb 2025 - present),79.6375,119.3125,5662,Nehru Nagar,Moderate,Moderate
2025-03-27,Window 2 (Feb 2025 - present),39.49583333333333,59.38333333333333,5662,Nehru Nagar,Satisfactory,Satisfactory
2025-03-28,Window 2 (Feb 2025 - present),28.108333333333334,42.233333333333334,5662,Nehru Nagar,Good,Good
2025-03-29,Window 2 (Feb 2025 - present),20.520833333333332,30.770833333333332,5662,Nehru Nagar,Good,Good
2025-03-30,Window 2 (Feb 2025 - present),25.079166666666666,37.725,5662,Nehru Nagar,Good,Good
2025-03-31,Window 2 (Feb 2025 - present),46.1625,69.4375,5662,Nehru Nagar,Satisfactory,Satisfactory
