Date,Year,Month,Day,Season,LST_Skin_C,Air_Temp_2M_C,Temp_Max_2M_C,Temp_Min_2M_C,Delta_T_Skin_Air_C,Diurnal_Thermal_Range_C,Solar_Radiation_MJ_m2,Relative_Humidity_Pct,Wind_Speed_2M_mps
2021-05-20,2021,5,20,Summer,30.0,29.2,33.99,25.02,0.8000000000000007,8.970000000000002,15.76,68.85,4.25
2021-05-21,2021,5,21,Summer,31.62,30.05,36.73,23.44,1.5700000000000003,13.289999999999996,20.02,47.65,2.81
2021-05-22,2021,5,22,Summer,33.83,32.21,39.64,24.08,1.6199999999999974,15.560000000000002,26.11,38.68,1.69
2021-05-23,2021,5,23,Summer,34.59,32.65,40.14,25.13,1.9400000000000048,15.010000000000002,27.28,37.39,2.14
2021-05-24,2021,5,24,Summer,33.25,31.82,38.92,25.6,1.4299999999999997,13.32,27.06,32.81,3.69
2021-05-25,2021,5,25,Summer,33.73,32.48,41.15,23.53,1.25,17.619999999999997,26.39,30.81,2.94
2021-05-26,2021,5,26,Summer,35.36,33.5,41.61,25.47,1.8599999999999994,16.14,24.63,32.45,1.78
2021-05-27,2021,5,27,Summer,34.61,32.71,39.89,24.94,1.8999999999999986,14.95,21.43,39.7,2.57
2021-05-28,2021,5,28,Summer,28.58,27.61,31.39,24.44,0.9699999999999989,6.949999999999999,14.62,67.54,5.81
2021-05-29,2021,5,29,Summer,31.61,29.38,34.63,25.0,2.2300000000000004,9.630000000000003,19.46,65.29,5.08
2021-05-30,2021,5,30,Summer,34.89,32.1,39.27,24.48,2.789999999999999,14.790000000000003,23.15,55.73,1.49
2021-05-31,2021,5,31,Summer,37.21,34.89,41.75,27.3,2.3200000000000003,14.45,23.96,44.62,1.63
2021-06-01,2021,6,1,Monsoon,37.53,34.84,40.53,28.72,2.6899999999999977,11.810000000000002,21.07,40.3,1.25
2021-06-02,2021,6,2,Monsoon,37.1,34.08,40.06,28.68,3.020000000000003,11.380000000000003,25.01,41.49,1.09
2021-06-03,2021,6,3,Monsoon,37.42,35.15,41.46,28.08,2.270000000000003,13.380000000000003,22.17,37.9,1.6
2021-06-04,2021,6,4,Monsoon,37.64,34.98,40.99,27.58,2.6600000000000037,13.410000000000004,20.99,39.91,2.17
2021-06-05,2021,6,5,Monsoon,34.28,33.03,36.66,30.04,1.25,6.619999999999997,17.38,45.55,2.97
2021-06-06,2021,6,6,Monsoon,37.28,35.02,40.68,28.31,2.259999999999998,12.370000000000001,22.61,40.67,2.61
2021-06-07,2021,6,7,Monsoon,37.41,35.83,41.26,30.51,1.5799999999999983,10.749999999999996,24.03,40.29,2.91
2021-06-08,2021,6,8,Monsoon,36.98,35.69,41.74,30.04,1.2899999999999991,11.700000000000003,20.4,42.25,1.83
2021-06-09,2021,6,9,Monsoon,38.91,36.54,42.0,32.23,2.3699999999999974,9.770000000000003,18.72,40.58,1.47
2021-06-10,2021,6,10,Monsoon,32.12,31.34,34.27,28.3,0.7799999999999976,5.970000000000002,9.91,60.2,2.47
2021-06-11,2021,6,11,Monsoon,30.78,29.66,33.13,27.33,1.120000000000001,5.800000000000004,21.05,68.47,1.7
2021-06-12,2021,6,12,Monsoon,32.87,31.19,36.05,26.9,1.6799999999999962,9.149999999999999,17.93,66.41,1.81
2021-06-13,2021,6,13,Monsoon,32.76,30.93,34.98,27.54,1.8299999999999983,7.439999999999998,18.49,68.81,2.97
2021-06-14,2021,6,14,Monsoon,31.17,30.06,34.28,26.83,1.110000000000003,7.450000000000003,15.39,73.61,1.7
2021-06-15,2021,6,15,Monsoon,33.44,31.18,36.3,26.45,2.259999999999998,9.849999999999998,21.79,64.57,2.7
2021-06-16,2021,6,16,Monsoon,34.78,32.47,38.27,26.23,2.3100000000000023,12.040000000000003,22.52,59.47,1.8
2021-06-17,2021,6,17,Monsoon,33.3,31.36,35.57,27.12,1.9399999999999977,8.45,17.72,62.28,1.93
2021-06-18,2021,6,18,Monsoon,28.91,28.19,30.17,26.53,0.7199999999999989,3.6400000000000006,6.41,80.68,2.08
2021-06-19,2021,6,19,Monsoon,29.23,28.82,32.26,25.59,0.41000000000000014,6.669999999999998,8.25,78.76,2.73
2021-06-20,2021,6,20,Monsoon,30.59,29.76,33.33,26.03,0.8299999999999983,7.299999999999997,17.46,73.77,3.35
2021-06-21,2021,6,21,Monsoon,32.3,31.03,35.41,26.38,1.269999999999996,9.029999999999998,19.28,68.2,2.33
2021-06-22,2021,6,22,Monsoon,33.75,32.29,37.94,26.62,1.4600000000000009,11.319999999999997,22.16,57.58,1.83
2021-06-23,2021,6,23,Monsoon,34.1,32.26,37.16,27.38,1.8400000000000034,9.779999999999998,15.99,64.3,1.82
2021-06-24,2021,6,24,Monsoon,32.61,31.05,34.81,27.79,1.5599999999999987,7.020000000000003,10.71,70.97,1.98
2021-06-25,2021,6,25,Monsoon,32.56,30.83,36.02,26.47,1.730000000000004,9.550000000000004,20.87,67.33,1.94
2021-06-26,2021,6,26,Monsoon,32.39,30.34,35.47,25.63,2.0500000000000007,9.84,22.55,69.55,1.92
2021-06-27,2021,6,27,Monsoon,32.06,30.28,34.61,26.87,1.7800000000000011,7.739999999999998,19.53,72.16,2.03
2021-06-28,2021,6,28,Monsoon,33.84,31.72,36.05,26.97,2.1200000000000045,9.079999999999998,18.85,67.26,1.2
2021-06-29,2021,6,29,Monsoon,35.05,34.35,39.81,28.35,0.6999999999999957,11.46,22.61,51.89,2.06
2021-06-30,2021,6,30,Monsoon,36.51,36.27,43.33,28.53,0.23999999999999488,14.799999999999997,20.51,42.94,2.79
2021-07-01,2021,7,1,Monsoon,36.41,35.66,42.42,31.27,0.75,11.150000000000002,20.5,50.04,4.21
2021-07-02,2021,7,2,Monsoon,35.44,34.29,40.46,29.59,1.1499999999999986,10.870000000000001,18.57,51.76,3.49
2021-07-03,2021,7,3,Monsoon,35.08,33.66,39.11,27.88,1.4200000000000017,11.23,17.46,54.23,2.78
2021-07-04,2021,7,4,Monsoon,36.63,34.2,39.17,29.07,2.4299999999999997,10.100000000000001,20.17,50.76,1.32
2021-07-05,2021,7,5,Monsoon,37.0,34.42,39.75,28.54,2.5799999999999983,11.21,21.71,52.06,1.39
2021-07-06,2021,7,6,Monsoon,37.91,35.72,41.15,29.23,2.1899999999999977,11.919999999999998,20.76,45.57,1.31
2021-07-07,2021,7,7,Monsoon,37.12,36.06,41.41,31.03,1.0599999999999952,10.379999999999995,18.15,46.76,2.39
2021-07-08,2021,7,8,Monsoon,35.04,33.97,38.93,29.7,1.0700000000000003,9.23,15.69,56.66,2.42
2021-07-09,2021,7,9,Monsoon,33.57,31.81,35.83,28.11,1.7600000000000016,7.719999999999999,18.37,64.41,2.2
2021-07-10,2021,7,10,Monsoon,34.3,32.5,37.27,28.25,1.7999999999999972,9.020000000000003,18.93,65.06,2.64
2021-07-11,2021,7,11,Monsoon,30.8,30.43,32.79,28.45,0.370000000000001,4.34,12.96,75.7,4.06
2021-07-12,2021,7,12,Monsoon,30.11,29.75,32.61,27.0,0.35999999999999943,5.609999999999999,19.19,76.96,3.32
2021-07-13,2021,7,13,Monsoon,33.53,31.99,37.13,27.25,1.5400000000000027,9.880000000000003,24.87,66.56,3.2
2021-07-14,2021,7,14,Monsoon,33.85,32.31,37.26,27.46,1.5399999999999991,9.799999999999997,22.58,63.11,3.49
2021-07-15,2021,7,15,Monsoon,34.39,32.43,37.86,27.05,1.9600000000000009,10.809999999999999,21.81,62.88,3.32
2021-07-16,2021,7,16,Monsoon,34.42,32.44,37.09,27.68,1.980000000000004,9.410000000000004,21.58,61.17,2.14
2021-07-17,2021,7,17,Monsoon,29.19,29.0,30.96,27.05,0.19000000000000128,3.91,9.9,76.26,2.67
2021-07-18,2021,7,18,Monsoon,28.95,28.82,31.03,27.19,0.129999999999999,3.84,8.06,82.69,2.38
2021-07-19,2021,7,19,Monsoon,29.03,28.82,31.52,26.39,0.21000000000000085,5.129999999999999,12.1,85.42,1.53
2021-07-20,2021,7,20,Monsoon,30.0,29.59,33.41,26.58,0.41000000000000014,6.829999999999998,15.58,79.69,2.46
2021-07-21,2021,7,21,Monsoon,29.07,28.95,31.84,26.46,0.120000000000001,5.379999999999999,11.52,85.14,2.76
2021-07-22,2021,7,22,Monsoon,30.24,29.82,33.33,26.45,0.41999999999999815,6.879999999999999,15.24,81.81,1.53
2021-07-23,2021,7,23,Monsoon,30.32,30.47,33.8,27.06,-0.14999999999999858,6.739999999999998,18.69,80.38,1.61
2021-07-24,2021,7,24,Monsoon,30.94,30.45,33.93,27.63,0.490000000000002,6.300000000000001,20.25,81.72,2.92
2021-07-25,2021,7,25,Monsoon,31.12,30.55,34.07,27.76,0.5700000000000003,6.309999999999999,20.22,80.52,2.97
2021-07-26,2021,7,26,Monsoon,29.74,29.55,32.29,27.16,0.18999999999999773,5.129999999999999,18.16,81.87,1.99
2021-07-27,2021,7,27,Monsoon,29.53,29.3,32.27,26.92,0.23000000000000043,5.350000000000001,9.97,85.32,1.57
2021-07-28,2021,7,28,Monsoon,27.96,28.04,30.59,25.71,-0.0799999999999983,4.879999999999999,9.59,88.81,2.44
2021-07-29,2021,7,29,Monsoon,29.17,28.91,32.05,26.39,0.26000000000000156,5.659999999999997,9.81,86.3,1.82
2021-07-30,2021,7,30,Monsoon,28.02,28.19,29.72,26.62,-0.1700000000000017,3.099999999999998,10.44,87.73,1.53
2021-07-31,2021,7,31,Monsoon,29.05,28.91,32.4,25.58,0.14000000000000057,6.82,18.79,84.54,2.89
2021-08-01,2021,8,1,Monsoon,28.54,28.68,32.26,26.25,-0.14000000000000057,6.009999999999998,11.59,89.01,4.3
2021-08-02,2021,8,2,Monsoon,28.68,28.53,32.26,25.07,0.14999999999999858,7.189999999999998,12.51,85.21,4.09
2021-08-03,2021,8,3,Monsoon,28.59,28.39,32.77,25.14,0.1999999999999993,7.630000000000003,17.37,84.75,3.62
2021-08-04,2021,8,4,Monsoon,28.51,28.13,32.53,24.55,0.38000000000000256,7.98,17.43,86.36,3.34
2021-08-05,2021,8,5,Monsoon,28.7,28.45,32.4,25.33,0.25,7.07,19.7,85.96,3.63
2021-08-06,2021,8,6,Monsoon,29.21,29.13,32.68,26.14,0.08000000000000185,6.539999999999999,17.71,85.88,3.06
2021-08-07,2021,8,7,Monsoon,29.01,28.96,32.47,26.29,0.05000000000000071,6.18,16.39,86.15,2.42
2021-08-08,2021,8,8,Monsoon,27.98,28.09,30.38,26.42,-0.10999999999999943,3.9599999999999973,15.78,90.38,2.14
2021-08-09,2021,8,9,Monsoon,29.47,29.17,32.81,26.12,0.29999999999999716,6.690000000000001,12.02,86.5,1.2
2021-08-10,2021,8,10,Monsoon,28.52,28.49,31.3,26.63,0.030000000000001137,4.670000000000002,13.54,88.62,2.68
2021-08-11,2021,8,11,Monsoon,28.76,28.92,33.17,26.14,-0.16000000000000014,7.030000000000001,11.83,83.48,2.74
2021-08-12,2021,8,12,Monsoon,29.13,29.1,33.09,25.88,0.029999999999997584,7.210000000000004,13.75,83.66,2.44
2021-08-13,2021,8,13,Monsoon,29.29,29.24,33.11,26.19,0.05000000000000071,6.919999999999998,15.37,84.38,2.27
2021-08-14,2021,8,14,Monsoon,29.57,29.53,33.53,25.94,0.03999999999999915,7.59,20.38,83.98,2.21
2021-08-15,2021,8,15,Monsoon,29.91,29.89,33.52,26.81,0.019999999999999574,6.710000000000004,20.3,83.21,1.93
2021-08-16,2021,8,16,Monsoon,30.08,30.06,33.66,26.39,0.019999999999999574,7.269999999999996,17.92,78.67,1.24
2021-08-17,2021,8,17,Monsoon,30.34,30.35,34.24,26.49,-0.010000000000001563,7.7500000000000036,19.21,76.73,1.1
2021-08-18,2021,8,18,Monsoon,30.21,29.82,33.51,26.48,0.39000000000000057,7.029999999999998,15.25,79.46,0.82
2021-08-19,2021,8,19,Monsoon,28.95,28.76,31.74,26.33,0.18999999999999773,5.41,10.45,86.45,0.86
2021-08-20,2021,8,20,Monsoon,28.25,28.48,30.89,26.6,-0.23000000000000043,4.289999999999999,11.55,88.4,1.56
2021-08-21,2021,8,21,Monsoon,29.04,28.86,32.81,25.93,0.17999999999999972,6.880000000000003,14.0,85.53,1.72
2021-08-22,2021,8,22,Monsoon,28.72,28.54,32.01,25.9,0.17999999999999972,6.109999999999999,20.98,86.04,1.02
2021-08-23,2021,8,23,Monsoon,27.83,28.06,30.52,25.94,-0.23000000000000043,4.579999999999998,16.76,88.92,2.03
2021-08-24,2021,8,24,Monsoon,28.0,28.26,30.97,26.14,-0.26000000000000156,4.829999999999998,12.77,89.71,2.9
2021-08-25,2021,8,25,Monsoon,28.81,28.92,32.18,26.16,-0.11000000000000298,6.02,15.03,87.27,2.76
2021-08-26,2021,8,26,Monsoon,28.15,28.32,31.76,26.1,-0.1700000000000017,5.66,15.17,87.1,3.11
2021-08-27,2021,8,27,Monsoon,28.56,28.55,32.32,25.35,0.00999999999999801,6.969999999999999,11.23,83.58,1.82
2021-08-28,2021,8,28,Monsoon,28.43,28.67,32.28,25.14,-0.240000000000002,7.140000000000001,15.65,80.23,1.17
2021-08-29,2021,8,29,Monsoon,28.52,28.22,31.8,24.87,0.3000000000000007,6.93,14.69,82.82,1.31
2021-08-30,2021,8,30,Monsoon,27.44,27.43,30.11,25.36,0.010000000000001563,4.75,12.45,90.49,2.09
2021-08-31,2021,8,31,Monsoon,27.57,27.47,30.87,25.4,0.10000000000000142,5.470000000000002,19.01,88.24,2.03
2021-09-01,2021,9,1,Monsoon,28.46,28.38,32.02,25.06,0.08000000000000185,6.960000000000004,20.91,85.18,1.67
2021-09-02,2021,9,2,Monsoon,28.95,29.22,32.26,25.42,-0.2699999999999996,6.839999999999996,20.76,79.27,1.37
2021-09-03,2021,9,3,Monsoon,28.85,28.83,32.06,25.55,0.020000000000003126,6.510000000000002,17.38,83.81,1.33
2021-09-04,2021,9,4,Monsoon,28.33,28.23,31.33,25.73,0.09999999999999787,5.599999999999998,16.35,86.06,1.35
2021-09-05,2021,9,5,Monsoon,29.62,29.31,33.07,24.84,0.3100000000000023,8.23,18.65,78.57,0.67
2021-09-06,2021,9,6,Monsoon,29.36,29.43,33.53,25.67,-0.07000000000000028,7.859999999999999,15.45,80.17,1.28
2021-09-07,2021,9,7,Monsoon,27.61,27.64,31.58,23.76,-0.030000000000001137,7.819999999999997,19.23,87.15,2.98
2021-09-08,2021,9,8,Monsoon,27.59,27.6,30.89,25.43,-0.010000000000001563,5.460000000000001,16.19,87.34,3.05
2021-09-09,2021,9,9,Monsoon,28.17,27.99,31.91,24.73,0.18000000000000327,7.18,16.58,84.95,2.14
2021-09-10,2021,9,10,Monsoon,27.99,27.98,31.1,25.41,0.00999999999999801,5.690000000000001,14.78,87.67,2.38
2021-09-11,2021,9,11,Monsoon,27.54,27.72,30.31,25.69,-0.17999999999999972,4.619999999999997,12.28,91.15,2.02
2021-09-12,2021,9,12,Monsoon,28.26,28.33,31.39,25.76,-0.06999999999999673,5.629999999999999,20.14,84.73,1.83
2021-09-13,2021,9,13,Monsoon,28.24,28.34,31.81,25.27,-0.10000000000000142,6.539999999999999,19.35,85.74,2.08
2021-09-14,2021,9,14,Monsoon,27.62,27.68,30.85,25.56,-0.05999999999999872,5.290000000000003,16.02,87.09,4.72
2021-09-15,2021,9,15,Monsoon,26.16,26.3,28.2,24.41,-0.14000000000000057,3.789999999999999,7.44,91.95,5.82
2021-09-16,2021,9,16,Monsoon,25.58,25.85,26.95,25.15,-0.2700000000000031,1.8000000000000007,5.39,93.41,7.42
2021-09-17,2021,9,17,Monsoon,26.58,26.79,29.16,25.01,-0.21000000000000085,4.149999999999999,10.27,92.0,3.19
2021-09-18,2021,9,18,Monsoon,27.96,27.89,31.4,25.11,0.07000000000000028,6.289999999999999,17.41,86.99,2.29
2021-09-19,2021,9,19,Monsoon,28.17,28.0,31.55,24.57,0.1700000000000017,6.98,19.55,85.52,1.53
2021-09-20,2021,9,20,Monsoon,28.59,28.58,32.13,25.05,0.010000000000001563,7.080000000000002,19.43,84.86,1.02
2021-09-21,2021,9,21,Monsoon,27.78,27.94,30.73,25.23,-0.16000000000000014,5.5,17.72,87.01,1.17
2021-09-22,2021,9,22,Monsoon,27.26,27.47,30.45,25.25,-0.2099999999999973,5.199999999999999,17.4,88.28,1.45
2021-09-23,2021,9,23,Monsoon,27.28,27.22,30.64,24.14,0.060000000000002274,6.5,16.02,88.44,2.52
2021-09-24,2021,9,24,Monsoon,27.1,27.2,30.37,24.87,-0.09999999999999787,5.5,10.78,90.2,2.29
2021-09-25,2021,9,25,Monsoon,27.42,27.42,30.75,24.72,0.0,6.030000000000001,11.57,88.49,1.74
2021-09-26,2021,9,26,Monsoon,26.83,26.92,29.82,24.79,-0.09000000000000341,5.030000000000001,14.6,88.42,1.54
2021-09-27,2021,9,27,Monsoon,27.4,27.42,31.53,23.89,-0.020000000000003126,7.640000000000001,16.96,88.14,1.92
2021-09-28,2021,9,28,Monsoon,27.09,27.2,30.16,25.04,-0.10999999999999943,5.120000000000001,19.87,89.96,1.99
2021-09-29,2021,9,29,Monsoon,26.52,26.58,29.12,24.68,-0.05999999999999872,4.440000000000001,17.59,89.86,1.7
2021-09-30,2021,9,30,Monsoon,27.68,27.51,31.47,23.33,0.16999999999999815,8.14,19.81,85.18,1.22
2021-10-01,2021,10,1,Post-Monsoon,27.6,27.82,31.29,23.95,-0.21999999999999886,7.34,15.7,83.11,1.37
2021-10-02,2021,10,2,Post-Monsoon,27.59,27.7,31.47,24.14,-0.10999999999999943,7.329999999999998,16.5,85.21,1.38
2021-10-03,2021,10,3,Post-Monsoon,27.88,27.98,31.96,24.33,-0.10000000000000142,7.630000000000003,17.12,86.55,1.76
2021-10-04,2021,10,4,Post-Monsoon,27.65,28.1,31.12,25.41,-0.45000000000000284,5.710000000000001,17.39,84.13,1.0
2021-10-05,2021,10,5,Post-Monsoon,28.49,28.69,32.4,24.95,-0.20000000000000284,7.449999999999999,17.87,79.85,0.66
2021-10-06,2021,10,6,Post-Monsoon,27.8,27.69,31.09,24.44,0.10999999999999943,6.649999999999999,12.12,85.15,1.11
2021-10-07,2021,10,7,Post-Monsoon,27.36,27.43,31.76,23.85,-0.07000000000000028,7.91,17.93,84.19,1.37
2021-10-08,2021,10,8,Post-Monsoon,25.32,25.52,30.22,21.32,-0.1999999999999993,8.899999999999999,18.33,81.44,1.37
2021-10-09,2021,10,9,Post-Monsoon,24.9,25.47,31.13,20.61,-0.5700000000000003,10.52,18.15,77.99,1.39
2021-10-10,2021,10,10,Post-Monsoon,25.27,26.5,32.28,21.1,-1.2300000000000004,11.18,18.81,68.01,1.19
2021-10-11,2021,10,11,Post-Monsoon,25.0,25.97,31.33,20.01,-0.9699999999999989,11.319999999999997,18.46,71.45,1.06
2021-10-12,2021,10,12,Post-Monsoon,25.46,26.44,31.76,20.32,-0.9800000000000004,11.440000000000001,17.76,70.96,1.04
2021-10-13,2021,10,13,Post-Monsoon,25.02,25.89,31.69,20.28,-0.870000000000001,11.41,18.35,70.06,1.23
2021-10-14,2021,10,14,Post-Monsoon,23.39,23.96,31.1,18.19,-0.5700000000000003,12.91,18.15,71.15,1.56
2021-10-15,2021,10,15,Post-Monsoon,23.92,24.59,31.73,18.04,-0.6699999999999982,13.690000000000001,18.32,69.4,1.18
2021-10-16,2021,10,16,Post-Monsoon,25.25,25.67,30.54,20.16,-0.4200000000000017,10.379999999999999,16.47,75.92,0.96
2021-10-17,2021,10,17,Post-Monsoon,26.05,26.4,29.57,23.74,-0.34999999999999787,5.830000000000002,14.24,87.22,1.7
2021-10-18,2021,10,18,Post-Monsoon,26.02,26.18,28.21,24.48,-0.16000000000000014,3.7300000000000004,11.24,92.15,2.52
2021-10-19,2021,10,19,Post-Monsoon,25.94,25.9,30.08,21.32,0.0400000000000027,8.759999999999998,9.28,88.63,2.13
2021-10-20,2021,10,20,Post-Monsoon,22.73,23.09,28.9,18.82,-0.35999999999999943,10.079999999999998,17.11,81.11,1.9
2021-10-21,2021,10,21,Post-Monsoon,21.43,21.91,28.42,17.83,-0.4800000000000004,10.590000000000003,17.26,79.57,1.91
2021-10-22,2021,10,22,Post-Monsoon,21.18,21.64,28.4,15.84,-0.46000000000000085,12.559999999999999,17.59,81.35,1.81
2021-10-23,2021,10,23,Post-Monsoon,22.86,23.76,29.56,17.31,-0.9000000000000021,12.25,17.71,76.31,1.02
2021-10-24,2021,10,24,Post-Monsoon,22.97,24.63,29.31,19.29,-1.6600000000000001,10.02,16.96,68.85,1.05
2021-10-25,2021,10,25,Post-Monsoon,22.56,23.55,28.34,20.12,-0.990000000000002,8.219999999999999,15.93,73.34,1.0
2021-10-26,2021,10,26,Post-Monsoon,21.55,21.78,27.43,17.22,-0.23000000000000043,10.21,16.87,81.33,1.4
2021-10-27,2021,10,27,Post-Monsoon,19.86,20.85,26.75,16.44,-0.990000000000002,10.309999999999999,17.0,73.16,1.45
2021-10-28,2021,10,28,Post-Monsoon,19.07,20.72,26.1,15.36,-1.6499999999999986,10.740000000000002,17.08,69.49,1.08
2021-10-29,2021,10,29,Post-Monsoon,18.88,20.5,26.5,14.38,-1.620000000000001,12.12,16.88,67.01,1.09
2021-10-30,2021,10,30,Post-Monsoon,18.95,19.86,27.05,13.36,-0.9100000000000001,13.690000000000001,16.15,71.94,1.46
2021-10-31,2021,10,31,Post-Monsoon,18.79,19.98,27.1,13.31,-1.1900000000000013,13.790000000000001,16.52,70.93,1.45
2021-11-01,2021,11,1,Post-Monsoon,18.65,20.45,26.39,13.82,-1.8000000000000007,12.57,14.45,65.87,1.03
2021-11-02,2021,11,2,Post-Monsoon,19.18,21.08,26.56,15.4,-1.8999999999999986,11.159999999999998,14.44,64.73,0.63
2021-11-03,2021,11,3,Post-Monsoon,19.69,21.04,26.55,15.9,-1.3499999999999979,10.65,14.12,71.68,0.77
2021-11-04,2021,11,4,Post-Monsoon,18.97,20.23,26.13,14.11,-1.2600000000000016,12.02,14.91,74.6,1.21
2021-11-05,2021,11,5,Post-Monsoon,18.76,19.88,26.1,14.69,-1.1199999999999974,11.410000000000002,13.67,73.78,1.42
2021-11-06,2021,11,6,Post-Monsoon,18.24,18.86,25.68,14.1,-0.620000000000001,11.58,13.25,77.06,1.84
2021-11-07,2021,11,7,Post-Monsoon,17.67,18.44,25.03,13.15,-0.7699999999999996,11.88,9.83,76.63,1.7
2021-11-08,2021,11,8,Post-Monsoon,17.64,19.31,25.2,13.16,-1.6699999999999982,12.04,12.53,71.05,1.18
2021-11-09,2021,11,9,Post-Monsoon,16.83,18.49,24.44,12.45,-1.6600000000000001,11.990000000000002,12.85,72.03,1.34
2021-11-10,2021,11,10,Post-Monsoon,17.1,18.68,25.22,11.98,-1.5799999999999983,13.239999999999998,13.36,73.62,1.11
2021-11-11,2021,11,11,Post-Monsoon,17.27,18.61,25.12,12.06,-1.3399999999999999,13.06,13.43,71.02,0.82
2021-11-12,2021,11,12,Post-Monsoon,16.97,18.4,24.65,12.29,-1.4299999999999997,12.36,13.39,69.98,1.15
2021-11-13,2021,11,13,Post-Monsoon,15.99,17.46,23.99,11.52,-1.4700000000000006,12.469999999999999,13.28,70.85,1.47
2021-11-14,2021,11,14,Post-Monsoon,15.76,17.38,24.03,11.3,-1.6199999999999992,12.73,12.88,66.65,1.13
2021-11-15,2021,11,15,Post-Monsoon,14.73,16.44,22.76,11.04,-1.7100000000000009,11.720000000000002,13.05,66.4,1.23
2021-11-16,2021,11,16,Post-Monsoon,14.51,16.32,23.16,9.76,-1.8100000000000005,13.4,12.49,64.68,1.11
2021-11-17,2021,11,17,Post-Monsoon,14.64,16.11,22.64,10.25,-1.4699999999999989,12.39,10.91,68.31,0.84
2021-11-18,2021,11,18,Post-Monsoon,15.88,16.88,22.25,12.22,-0.9999999999999982,10.03,7.02,69.7,0.96
2021-11-19,2021,11,19,Post-Monsoon,16.57,16.88,21.77,13.19,-0.3099999999999987,8.58,8.71,75.79,1.39
2021-11-20,2021,11,20,Post-Monsoon,17.81,18.1,22.38,15.2,-0.2900000000000027,7.18,5.92,81.64,1.42
2021-11-21,2021,11,21,Post-Monsoon,18.59,18.85,25.99,13.64,-0.26000000000000156,12.349999999999998,13.09,80.38,1.94
2021-11-22,2021,11,22,Post-Monsoon,16.22,16.91,25.62,11.93,-0.6900000000000013,13.690000000000001,14.56,67.67,2.35
2021-11-23,2021,11,23,Post-Monsoon,14.47,16.61,24.34,9.16,-2.139999999999999,15.18,14.6,58.39,1.62
2021-11-24,2021,11,24,Post-Monsoon,14.18,16.93,23.93,9.4,-2.75,14.53,13.77,56.73,0.83
2021-11-25,2021,11,25,Post-Monsoon,14.18,16.75,23.6,9.99,-2.5700000000000003,13.610000000000001,13.14,59.73,1.04
2021-11-26,2021,11,26,Post-Monsoon,14.64,16.75,23.45,9.36,-2.1099999999999994,14.09,12.77,63.43,0.9
2021-11-27,2021,11,27,Post-Monsoon,15.74,17.88,24.69,11.05,-2.139999999999999,13.64,12.33,65.01,0.76
2021-11-28,2021,11,28,Post-Monsoon,15.76,17.86,24.19,12.72,-2.0999999999999996,11.47,12.46,66.87,0.74
2021-11-29,2021,11,29,Post-Monsoon,14.72,16.86,22.83,12.08,-2.139999999999999,10.749999999999998,12.03,68.69,1.22
2021-11-30,2021,11,30,Post-Monsoon,14.81,16.46,23.83,9.95,-1.6500000000000004,13.879999999999999,11.01,63.63,1.64
2021-12-01,2021,12,1,Winter,14.46,15.88,20.7,12.2,-1.42,8.5,9.17,66.92,1.14
2021-12-02,2021,12,2,Winter,15.28,15.69,22.37,10.61,-0.41000000000000014,11.760000000000002,9.48,72.07,1.77
2021-12-03,2021,12,3,Winter,15.27,16.08,21.74,11.61,-0.8099999999999987,10.129999999999999,8.3,73.08,1.31
2021-12-04,2021,12,4,Winter,16.53,17.76,24.63,11.1,-1.2300000000000004,13.53,11.79,70.74,1.25
2021-12-05,2021,12,5,Winter,17.87,19.3,24.55,14.16,-1.4299999999999997,10.39,10.31,74.56,0.87
2021-12-06,2021,12,6,Winter,18.26,18.64,22.78,15.68,-0.379999999999999,7.100000000000001,8.82,82.64,1.62
2021-12-07,2021,12,7,Winter,16.06,16.59,23.87,11.67,-0.5300000000000011,12.200000000000001,12.12,71.37,2.1
2021-12-08,2021,12,8,Winter,13.84,16.07,22.64,8.89,-2.2300000000000004,13.75,13.72,59.58,1.45
2021-12-09,2021,12,9,Winter,14.17,17.13,23.13,12.19,-2.959999999999999,10.94,10.07,52.67,0.76
2021-12-10,2021,12,10,Winter,13.53,15.15,22.36,10.85,-1.620000000000001,11.51,12.53,62.46,1.45
2021-12-11,2021,12,11,Winter,12.93,14.42,21.51,7.81,-1.4900000000000002,13.700000000000003,11.42,66.82,1.41
2021-12-12,2021,12,12,Winter,12.0,14.71,20.46,8.75,-2.710000000000001,11.71,11.92,59.2,0.6
2021-12-13,2021,12,13,Winter,11.84,13.98,19.39,7.76,-2.1400000000000006,11.63,11.14,65.81,0.77
2021-12-14,2021,12,14,Winter,13.61,15.39,22.13,9.55,-1.7800000000000011,12.579999999999998,9.58,69.31,0.78
2021-12-15,2021,12,15,Winter,14.49,15.62,23.02,9.65,-1.129999999999999,13.37,8.57,71.49,1.57
2021-12-16,2021,12,16,Winter,15.04,15.87,22.14,9.94,-0.8300000000000001,12.200000000000001,8.45,69.47,0.8
2021-12-17,2021,12,17,Winter,14.23,14.59,21.2,7.78,-0.35999999999999943,13.419999999999998,6.79,67.31,2.11
2021-12-18,2021,12,18,Winter,9.92,10.34,19.55,4.35,-0.41999999999999993,15.200000000000001,12.33,60.01,2.29
2021-12-19,2021,12,19,Winter,8.81,9.23,18.59,2.85,-0.41999999999999993,15.74,12.44,60.68,2.02
